trial,choice,rt,valueLeft,valueRight,fixItem,fixTime
982,-1,1340,3,1,2,210
982,-1,1340,3,1,0,70
982,-1,1340,3,1,1,740
983,-1,970,3,1,0,270
983,-1,970,3,1,2,190
983,-1,970,3,1,0,70
983,-1,970,3,1,1,440
984,1,3110,3,2,0,250
984,1,3110,3,2,1,1310
984,1,3110,3,2,0,70
984,1,3110,3,2,2,1480
985,-1,2580,3,2,0,230
985,-1,2580,3,2,2,120
985,-1,2580,3,2,0,70
985,-1,2580,3,2,1,1010
985,-1,2580,3,2,0,80
985,-1,2580,3,2,2,570
985,-1,2580,3,2,0,50
985,-1,2580,3,2,1,450
986,1,1170,3,5,0,170
986,1,1170,3,5,1,380
986,1,1170,3,5,0,70
986,1,1170,3,5,2,550
987,1,710,3,4,0,330
987,1,710,3,4,2,380
988,1,1480,3,4,0,300
988,1,1480,3,4,1,270
988,1,1480,3,4,0,70
988,1,1480,3,4,2,840
989,1,690,3,3,0,360
989,1,690,3,3,2,280
989,1,690,3,3,0,50
990,-1,630,3,3,0,220
990,-1,630,3,3,1,330
990,-1,630,3,3,0,70
990,-1,630,3,3,2,10
991,1,1440,3,6,0,250
991,1,1440,3,6,2,420
991,1,1440,3,6,0,70
991,1,1440,3,6,1,400
991,1,1440,3,6,0,80
991,1,1440,3,6,2,220
992,1,1220,3,2,0,270
992,1,1220,3,2,1,270
992,1,1220,3,2,0,70
992,1,1220,3,2,2,610
993,1,910,3,6,0,290
993,1,910,3,6,1,180
993,1,910,3,6,0,70
993,1,910,3,6,2,370
994,-1,740,3,0,0,260
994,-1,740,3,0,2,200
994,-1,740,3,0,0,70
994,-1,740,3,0,1,210
995,-1,1630,3,1,0,200
995,-1,1630,3,1,1,280
995,-1,1630,3,1,0,70
995,-1,1630,3,1,2,490
995,-1,1630,3,1,0,80
995,-1,1630,3,1,1,500
995,-1,1630,3,1,0,10
996,1,950,3,4,0,240
996,1,950,3,4,1,240
996,1,950,3,4,0,70
996,1,950,3,4,2,400
997,-1,1560,3,2,0,290
997,-1,1560,3,2,1,260
997,-1,1560,3,2,0,70
997,-1,1560,3,2,2,500
997,-1,1560,3,2,0,80
997,-1,1560,3,2,1,300
997,-1,1560,3,2,0,60
998,-1,9040,3,2,0,260
998,-1,9040,3,2,1,150
998,-1,9040,3,2,0,70
998,-1,9040,3,2,2,360
998,-1,9040,3,2,0,80
998,-1,9040,3,2,1,1160
998,-1,9040,3,2,0,50
998,-1,9040,3,2,2,440
998,-1,9040,3,2,0,70
998,-1,9040,3,2,1,560
998,-1,9040,3,2,0,80
998,-1,9040,3,2,2,2930
998,-1,9040,3,2,0,100
998,-1,9040,3,2,1,480
998,-1,9040,3,2,0,80
998,-1,9040,3,2,2,970
998,-1,9040,3,2,0,150
998,-1,9040,3,2,1,1050
999,1,1230,3,6,0,250
999,1,1230,3,6,1,230
999,1,1230,3,6,0,70
999,1,1230,3,6,2,680
