parcode,trial,rt,choice,valueLeft,valueRight
20,628,1403,-1,1,0
20,631,2937,-1,1.5,0
20,636,875,-1,1.5,0
20,638,845,-1,1,0
20,642,4513,1,0.5,1.5
20,644,3745,-1,1.5,0.5
20,647,5647,-1,1,0
20,648,681,-1,1.5,0.5
20,649,1925,-1,1.5,0.5
20,653,915,1,0,1.5
20,655,911,-1,1,0
20,659,2211,1,0,1
20,660,809,1,0,1
20,661,1295,-1,1,0
20,662,691,-1,0,1
20,667,827,1,0.5,1.5
20,670,5111,-1,0.5,1.5
20,671,3243,-1,1,0
20,673,2175,-1,1.5,0
20,674,715,-1,1.5,0
20,676,897,-1,1,0
20,677,829,1,0,1
20,679,767,-1,1.5,0.5
20,680,1075,1,0,1
20,685,1981,-1,1.5,0.5
20,688,1233,-1,1.5,0
20,690,841,-1,1,0
20,695,869,-1,1,0
20,702,1945,-1,1,0
20,707,1225,-1,1,0
20,708,2045,-1,1.5,0.5
20,714,951,1,0,1.5
20,715,1307,1,0,1
20,722,1237,-1,1.5,0.5
20,725,1044,-1,1.5,0
20,727,5595,1,0.5,1.5
20,728,843,-1,1,0
20,729,982,-1,1.5,0.5
20,733,1048,-1,1,0
20,738,1420,1,0,1
20,739,1182,-1,1,0
20,741,1460,-1,1,0
20,743,3629,-1,1,0
20,745,6254,1,0.5,1.5
20,748,1436,-1,1.5,0.5
20,749,1537,-1,1.5,0.5
20,750,1371,-1,1,0
20,753,3354,1,0.5,1.5
20,754,1304,-1,1.5,0
20,757,2032,-1,1.5,0
20,763,1870,-1,1.5,0.5
20,765,1100,-1,1,0
20,767,954,1,0,1
20,770,758,1,0,1
20,771,740,-1,1.5,0
20,774,1602,1,0,1
20,775,1806,-1,1.5,0.5
20,776,2678,1,0,1
20,777,895,-1,1.5,0
20,779,1142,-1,1,0
20,780,4322,1,0.5,1.5
20,781,3186,-1,1,0
20,782,3526,-1,1,0
20,784,1074,1,0,1
20,787,1765,1,0.5,1.5
20,790,4224,-1,1,0
20,806,1880,1,0,1
20,811,1242,1,0,1.5
20,815,4322,1,0.5,1.5
20,816,1246,1,0,1
20,818,796,1,0,1
20,821,3010,-1,1,0
20,826,1168,1,0.5,1.5
20,829,696,-1,1,0
20,830,1264,1,0,1
20,835,4308,-1,1.5,0.5
20,836,2526,1,0,1
20,838,6838,1,0,1.5
20,841,930,-1,1,0
20,842,3168,1,0,1.5
20,848,674,1,0,1
20,849,7972,-1,1,0
20,855,2608,-1,1,0
20,861,1902,1,1.5,0.5
20,863,962,1,0,1
20,866,1205,-1,1,0
20,867,4778,1,0,1
20,868,1050,-1,1.5,0
20,869,2150,1,0,1
20,870,9446,1,0.5,1.5
20,872,4262,1,0,1.5
20,874,1150,-1,1,0
20,876,2282,1,0,1.5
20,877,2604,1,0,1
20,878,726,1,0,1
20,887,672,-1,1,0
20,889,5062,1,0.5,1.5
20,891,978,-1,1.5,0
20,892,1178,-1,1.5,0
20,894,2308,-1,1.5,0.5
20,897,644,1,0,1.5
20,903,1670,-1,1.5,0
20,912,1850,-1,1.5,0.5
20,913,1558,1,0,1
20,916,1418,-1,1,0
20,918,732,1,0,1
20,920,1454,-1,1.5,0
20,926,740,1,0.5,1.5
20,929,702,1,0,1.5
20,931,2432,-1,1.5,0
20,934,1030,-1,1,0
20,936,752,1,0,1
20,939,918,-1,1,0
20,943,572,1,0.5,1.5
20,944,2098,-1,1.5,0.5
20,946,872,-1,1.5,0.5
20,954,840,-1,1,0
20,955,2690,1,1,0
20,957,2508,1,0,1
20,959,694,-1,1.5,0
20,961,3086,1,0,1
20,962,11398,1,0.5,1.5
20,963,1018,-1,0,1
20,966,720,-1,1.5,0
20,968,1216,1,0,1
20,970,1276,-1,1,0
20,971,808,-1,1.5,0
20,973,1566,1,0.5,1.5
20,974,688,-1,1,0
20,976,1826,1,0.5,1.5
20,979,1216,-1,1.5,0.5
20,986,806,1,0.5,1.5
20,987,2674,1,0,1
21,1,3577,1,1.5,0.5
21,2,1583,1,0.5,1.5
21,4,2069,-1,1.5,0
21,6,1087,1,0,1
21,9,1231,-1,1.5,0
21,10,1193,-1,1,0
21,11,2589,-1,1.5,0
21,12,1911,-1,1,0
21,14,2005,1,0.5,1.5
21,20,3231,-1,1,0
21,25,2299,-1,1,0
21,26,4079,-1,1,0
21,27,5803,1,0,1
21,32,5487,1,0.5,1.5
21,33,1415,1,0,1.5
21,37,4433,1,0,1
21,42,3541,-1,1.5,0
21,43,1897,-1,1.5,0.5
21,45,1657,1,0,1.5
21,49,8263,-1,1,0
21,51,1809,-1,1.5,0.5
21,53,2275,-1,1,0
21,55,1659,-1,1.5,0
21,56,6253,-1,1,0
21,57,1773,-1,1,0
21,64,2505,-1,1.5,0
21,67,7361,1,0,1
21,69,1345,1,0,1
21,71,1381,-1,1.5,0.5
21,74,6285,-1,1,0
21,80,6013,1,0.5,1.5
21,81,1205,1,0,1
21,82,2423,1,0.5,1.5
21,83,3855,-1,1.5,0.5
21,84,3681,-1,1,0
21,86,2307,-1,1.5,0.5
21,87,2275,-1,1.5,0
21,91,1197,1,0,1.5
21,92,2649,-1,1.5,0
21,96,5457,-1,0,1
21,101,1665,1,0,1.5
21,108,22087,-1,0.5,1.5
21,112,7065,1,1.5,0.5
21,130,8703,1,0,1.5
21,133,2559,1,0,1.5
21,134,1257,1,0,1.5
21,135,8059,-1,1.5,0.5
21,137,3913,1,0,1
21,138,6019,-1,1,0
21,139,3901,-1,1,0
21,142,1249,-1,1,0
21,145,2701,1,0.5,1.5
21,147,2837,-1,1.5,0.5
21,152,1403,1,0,1
21,162,1977,-1,1,0
21,164,3559,1,0,1.5
21,165,1321,-1,1,0
21,166,873,1,0,1
21,169,1307,1,0,1
21,170,1245,1,0,1
21,173,1301,1,0,1
21,175,1293,1,0,1.5
21,176,1165,1,0,1
21,177,1213,-1,1,0
21,179,1053,-1,1.5,0
21,181,1735,-1,1,0
21,185,1161,-1,1.5,0
21,187,6143,-1,1.5,0.5
21,189,2397,1,0.5,1.5
21,190,911,1,0,1.5
21,194,4627,-1,1.5,0.5
21,196,1241,1,0,1
21,198,4987,1,0.5,1.5
21,200,1213,1,0,1.5
21,202,1463,1,0,1
21,204,1333,-1,1,0
21,210,1399,-1,1.5,0
21,211,1673,-1,1,0
21,215,2523,-1,1.5,0
21,218,1087,1,0.5,1.5
21,220,1215,1,0,1
21,223,1191,-1,1.5,0
21,228,1975,-1,1,0
21,232,5659,-1,1.5,0
21,235,3947,1,0,1
21,237,2775,-1,1,0
21,245,1785,-1,1.5,0.5
21,246,1909,-1,1,0
21,248,2255,1,0,1
21,250,6111,-1,1,0
21,254,1503,1,0,1.5
21,259,1373,1,0.5,1.5
21,263,2171,1,0,1
21,266,1315,1,0,1.5
21,267,825,1,0,1
21,268,839,1,0,1
21,271,1021,-1,1.5,0.5
21,272,1079,-1,1,0
21,273,1713,1,0,1.5
21,275,887,1,0,1
21,276,1215,1,1.5,0.5
21,277,2533,-1,1,0
21,278,997,1,0.5,1.5
21,279,1468,-1,1.5,0
21,280,1165,1,0,1
21,281,2267,-1,1,0
21,282,1091,1,0,1.5
21,283,5561,1,0.5,1.5
21,284,1005,1,0,1
21,287,1265,-1,1,0
21,294,839,1,0,1
21,296,889,1,0,1
21,300,753,1,0,1
21,301,1031,-1,1,0
21,302,1989,-1,1.5,0.5
21,303,815,1,0,1.5
21,308,5175,-1,1,0
21,309,1605,1,0,1
21,310,1066,1,0,1
21,311,10318,1,0,1
21,314,3541,1,0,1
21,315,3936,1,0,1.5
21,316,6642,1,0,1.5
21,317,1061,1,0,1.5
21,318,1755,-1,1,0
21,319,1489,-1,1.5,0
21,324,1743,-1,1.5,0.5
21,328,1136,-1,1.5,0
21,329,1098,1,0,1.5
21,334,3034,1,0,1
21,338,1164,-1,1,0
21,340,1122,1,0,1
21,347,1238,-1,1.5,0.5
21,350,1448,1,0.5,1.5
21,354,969,-1,1,0
21,357,5150,-1,1.5,0.5
21,358,2104,1,0,1
21,361,4568,-1,1,0
21,364,1944,-1,1.5,0
21,369,1383,-1,0,1.5
21,370,1490,-1,1,0
21,371,2806,1,0,1
21,372,9691,1,0.5,1.5
21,373,1730,1,0,1.5
21,375,2180,-1,1,0
21,379,1714,1,1,0
21,382,8990,1,0.5,1.5
21,383,1278,1,0,1
21,389,896,1,0,1
21,394,1522,-1,1.5,0.5
21,398,2708,-1,1,0
21,399,2322,-1,1,0
21,400,3075,-1,1,0
21,401,2058,1,0,1.5
21,409,1078,1,0.5,1.5
21,411,1324,1,0,1
21,414,986,-1,1.5,0
21,417,996,-1,1,0
21,418,3900,1,0,1.5
21,425,2006,-1,1.5,0.5
21,432,3472,-1,1.5,0
21,434,7814,1,0.5,1.5
21,435,1708,-1,1.5,0
21,438,6586,1,1,0
21,440,926,1,0,1.5
21,445,1204,1,0,1
21,447,1852,1,1,0
21,448,2308,1,1,0
21,453,892,1,0,1
21,454,1554,1,1.5,0.5
21,458,40290,1,0,1.5
21,461,932,1,0,1
21,462,816,1,0,1
21,463,1872,-1,1,0
21,465,1414,1,0.5,1.5
21,466,4700,1,0.5,1.5
21,468,1564,-1,0.5,1.5
21,476,2758,1,0,1
21,478,6654,-1,1,0
21,479,1042,-1,1,0
21,480,1014,1,0,1.5
21,483,1428,-1,1,0
21,486,1148,1,0,1
21,488,964,-1,1.5,0
21,489,1526,1,0,1
21,490,2440,-1,0,1
21,492,4506,1,0.5,1.5
21,494,858,1,0,1
21,495,1538,1,1.5,0.5
21,503,2380,1,0,1
21,505,1306,-1,1.5,0
21,507,2538,1,0.5,1.5
21,511,1352,1,0.5,1.5
21,512,7508,-1,1.5,0.5
21,514,926,1,0,1
21,515,1126,1,0.5,1.5
21,516,1650,1,0,1.5
21,518,2600,-1,1,0
21,520,1362,-1,1,0
21,521,2872,1,0,1.5
21,522,2008,1,0,1.5
21,523,1708,1,0,1
21,525,1404,1,0,1
21,528,4042,-1,1,0
21,536,4226,-1,0,1.5
21,539,6118,-1,1.5,0
21,540,764,-1,1.5,0.5
21,544,1616,1,0,1
21,546,1134,1,0,1
21,550,1102,-1,1.5,0.5
21,551,1354,1,0,1
21,552,1338,-1,1.5,0.5
21,557,1188,-1,1,0
21,560,5576,1,0.5,1.5
21,566,1940,-1,0.5,1.5
21,571,1008,1,0.5,1.5
21,579,2240,1,0,1
21,580,4772,-1,1,0
21,582,1636,-1,1.5,0
21,589,1048,1,0,1
21,593,1232,1,0.5,1.5
21,597,1019,1,0,1.5
21,603,1237,-1,1.5,0.5
21,607,2315,-1,1,0
21,611,899,1,0,1.5
21,612,985,1,0,1
21,613,935,1,0,1
21,614,1411,-1,1.5,0
21,616,1241,1,0.5,1.5
21,622,981,1,0.5,1.5
21,625,5059,-1,0,1
21,627,1281,-1,1.5,0
21,632,2111,1,0,1
21,633,2805,1,0,1
21,636,5743,-1,1,0
21,638,4205,1,0,1
21,639,1915,1,0.5,1.5
21,644,4505,-1,1.5,0.5
21,645,4663,1,0,1
21,649,1369,1,0,1
21,651,1953,-1,1,0
21,659,1563,1,0,1.5
21,665,1675,-1,1,0
21,666,5157,-1,1,0
21,668,843,-1,1,0
21,672,4295,1,0.5,1.5
21,676,1203,1,1.5,0
21,677,1409,1,0,1.5
21,679,1175,1,0.5,1.5
21,680,1397,-1,1.5,0.5
21,683,1903,1,1.5,0.5
21,684,1001,-1,1.5,0
21,687,2863,1,0,1.5
21,688,1083,1,0,1.5
21,689,1789,1,0,1
21,691,2919,-1,1.5,0.5
21,695,3159,1,0,1
21,698,1331,-1,1,0
21,700,1571,1,0,1
21,703,989,-1,1.5,0
21,704,1139,1,0,1.5
21,705,2443,-1,1,0
21,708,1225,-1,1,0
21,712,981,1,0,1
21,720,1641,1,0,1
21,721,1051,1,0,1
21,722,2801,-1,1,0
21,724,1451,1,0,1.5
21,725,2843,-1,1.5,0.5
21,731,1331,-1,1.5,0.5
21,735,2653,1,0,1
21,738,1373,-1,1,0
21,740,1617,-1,1.5,0.5
21,742,853,-1,1.5,0.5
21,743,985,-1,1.5,0
21,744,1163,-1,1,0
21,747,1813,1,0,1
21,754,1043,-1,1,0
21,758,871,1,0,1
21,759,899,1,0.5,1.5
21,760,709,1,0,1
21,761,767,1,0.5,1.5
21,762,973,-1,1,0
21,763,945,-1,1,0
21,765,1323,1,0,1
21,767,1473,1,0.5,1.5
21,768,1197,-1,1,0
21,769,1137,1,0,1.5
21,771,955,-1,1,0
21,776,1273,1,0,1
21,777,1035,-1,1.5,0
21,779,2039,-1,0.5,1.5
21,781,729,-1,1.5,0
21,785,3139,-1,1,0
21,787,921,-1,1.5,0
21,790,2529,1,0,1
21,791,1699,-1,1,0
21,798,2739,1,0.5,1.5
21,799,6347,-1,1.5,0.5
21,801,5447,1,0,1.5
21,806,1001,-1,1.5,0.5
21,809,2427,1,0,1
21,811,6943,1,0,1
21,814,1877,-1,1.5,0.5
21,815,5739,-1,1.5,0
21,818,1599,-1,1.5,0.5
21,822,1401,1,0.5,1.5
21,827,1610,1,0,1.5
21,830,1011,1,0,1.5
21,831,979,-1,1.5,0
21,832,759,-1,1.5,0
21,841,1059,1,0,1
21,845,1161,1,0,1.5
21,848,2231,1,0,1
21,849,6983,-1,0,1
21,851,1201,-1,1,0
21,852,1853,1,0,1.5
21,855,2831,-1,1.5,0.5
21,857,3095,1,0.5,1.5
21,860,10869,-1,1.5,0.5
21,861,4365,1,0,1.5
21,862,7103,-1,1,0
21,863,1179,1,0,1
21,864,2833,-1,1.5,0.5
21,867,14855,-1,1,0
21,870,919,-1,1,0
21,873,901,1,0,1
21,876,4529,1,0.5,1.5
21,879,14249,1,0,1.5
21,881,5767,-1,1,0
21,883,1079,1,0.5,1.5
21,884,7211,-1,1,0
21,885,2069,-1,1,0
21,886,897,1,0,1
21,890,2581,-1,1.5,0
21,892,1661,-1,1,0
21,902,1241,1,0,1.5
21,908,1083,-1,1.5,0.5
21,912,3879,-1,1,0
21,916,859,1,0,1.5
21,917,865,1,0,1
21,918,1249,-1,1.5,0
21,920,779,1,0.5,1.5
21,926,1081,1,0.5,1.5
21,929,3897,-1,0,1
21,931,1321,-1,1.5,0
21,935,2315,1,0,1
21,936,991,1,0,1
21,939,1177,-1,1,0
21,941,3033,1,0,1
21,942,877,1,0.5,1.5
21,947,1121,-1,1.5,0.5
21,948,1411,1,0,1
21,952,815,1,0,1
21,954,1615,-1,1,0
21,962,1289,1,0,1.5
21,968,1111,-1,1,0
21,969,1767,-1,1,0
21,971,1425,-1,1,0
21,974,1229,-1,1.5,0
21,975,5313,-1,1,0
21,979,1927,1,1,0
21,980,1041,1,0.5,1.5
21,983,6221,1,0.5,1.5
21,987,1559,1,1.5,0
21,988,1621,1,0,1.5
21,990,5247,1,0.5,1.5
21,991,921,-1,1.5,0.5
21,993,2181,1,1.5,0.5
21,994,1143,-1,1.5,0
21,997,6261,1,0,1.5
21,998,941,1,0,1
21,1000,1293,1,1.5,0.5
21,1004,1753,1,0,1
21,1007,1025,-1,1,0
21,1009,951,1,0,1
21,1012,981,-1,1.5,0
21,1013,1689,1,0,1.5
21,1014,1145,-1,1,0
21,1017,1403,-1,1,0
21,1019,995,1,0,1
21,1027,945,1,0,1
21,1028,789,1,0,1
21,1029,1199,-1,1,0
21,1031,3619,1,0,1.5
21,1032,2015,-1,1.5,0.5
21,1038,1149,-1,1.5,0.5
21,1042,2014,1,0,1
21,1045,881,-1,1,0
21,1047,685,-1,1.5,0.5
21,1049,2743,-1,1.5,0.5
21,1050,1167,-1,1.5,0
21,1051,1809,-1,1,0
21,1054,1997,1,0,1
21,1057,1113,1,0,1
21,1066,1655,1,0,1
21,1067,1109,1,0.5,1.5
21,1068,1321,-1,1,0
21,1072,999,1,0,1
21,1074,1455,1,0.5,1.5
21,1075,895,-1,1,0
21,1076,1019,-1,1,0
21,1078,996,-1,1,0
21,1083,2603,1,0,1
21,1084,719,-1,1.5,0
21,1086,1603,1,0.5,1.5
21,1092,831,-1,1.5,0
21,1095,1407,1,0,1
21,1096,1819,-1,1,0
21,1104,2457,1,0.5,1.5
21,1106,1889,-1,1.5,0.5
21,1108,3057,1,0,1.5
21,1113,1211,-1,1.5,0.5
21,1116,1297,1,0.5,1.5
21,1119,1143,1,0,1
21,1121,945,1,0,1
21,1123,3485,-1,1.5,0.5
21,1124,1433,-1,1.5,0
21,1127,1643,-1,1.5,0.5
21,1132,1968,1,0.5,1.5
21,1137,1361,1,0,1.5
21,1140,1125,1,0,1.5
21,1141,839,-1,1.5,0
21,1142,901,-1,1.5,0
21,1151,1367,1,0,1
21,1155,925,1,0,1.5
21,1158,1203,1,0,1
21,1159,1249,-1,0,1
21,1161,913,-1,1,0
21,1164,989,-1,1.5,0.5
21,1166,917,1,0.5,1.5
21,1169,849,-1,1.5,0.5
21,1170,877,1,0,1.5
21,1171,1467,-1,1,0
21,1172,1224,1,0,1
21,1173,1129,-1,1.5,0.5
21,1176,1551,-1,1,0
21,1181,1379,1,0,1
21,1184,1339,1,0.5,1.5
21,1187,790,1,0,1.5
21,1189,1687,1,1,0
21,1191,9435,-1,1,0
21,1192,1185,1,0,1
21,1196,1159,-1,1.5,0
22,0,3321,1,0.5,1.5
22,5,2340,1,0,1.5
22,6,1318,1,0,1
22,10,1167,-1,1.5,0.5
22,13,1067,-1,1.5,0.5
22,17,1674,1,0.5,1.5
22,22,1022,-1,1.5,0
22,24,993,-1,1,0
22,32,2380,1,0,1.5
22,35,3834,-1,1,0
22,36,862,1,0,1.5
22,38,841,-1,1,0
22,42,1302,1,0.5,1.5
22,44,1351,-1,1.5,0.5
22,46,782,1,0.5,1.5
22,49,846,1,0.5,1.5
22,51,896,1,0,1
22,54,788,-1,1.5,0
22,55,564,1,0.5,1.5
22,59,660,1,0,1.5
22,60,584,1,0,1
22,62,1046,-1,1.5,0.5
22,70,604,-1,1,0
22,71,1118,-1,1.5,0.5
22,73,936,1,0,1
22,75,568,1,0,1
22,77,910,1,0,1
22,78,1050,1,0.5,1.5
22,79,516,-1,1.5,0.5
22,80,784,1,0.5,1.5
22,83,1435,1,0,1.5
22,93,673,1,0,1.5
22,94,755,-1,1.5,0
22,102,1483,1,0,1
22,103,969,-1,1.5,0
22,108,853,1,0,1
22,110,1603,-1,1,0
22,112,799,1,0.5,1.5
22,117,661,-1,1.5,0.5
22,118,793,1,0,1
22,129,971,1,0,1.5
22,134,961,-1,1,0
22,136,1009,1,1,0
22,138,645,-1,1,0
22,140,1029,-1,1,0
22,144,903,-1,1,0
22,145,1293,1,0.5,1.5
22,147,1751,1,0.5,1.5
22,151,1137,-1,1.5,0
22,152,889,1,0,1.5
22,154,917,1,0.5,1.5
22,157,679,1,1.5,0.5
22,158,658,1,0,1
22,159,1379,1,1.5,0.5
22,163,1057,1,0,1
22,166,1257,-1,1,0
22,168,681,1,0,1
22,171,1231,1,1.5,0
22,172,1041,-1,1,0
22,178,977,1,0,1
22,186,655,1,0,1.5
22,187,973,-1,1.5,0.5
22,196,697,1,0,1
22,199,949,-1,1.5,0.5
22,200,895,-1,1.5,0
22,201,1093,-1,1,0
22,205,753,1,0,1
22,207,729,-1,1,0
22,213,657,1,0,1
22,215,553,1,0,1.5
22,216,623,-1,1.5,0
22,217,967,-1,1,0
22,219,1825,-1,0,1
22,221,1215,1,0.5,1.5
22,228,803,1,0.5,1.5
22,231,1029,-1,1.5,0.5
22,233,639,1,0,1.5
22,238,753,-1,1.5,0.5
22,244,729,1,0,1
22,247,1167,-1,1.5,0.5
22,253,585,1,0,1.5
22,254,1067,-1,1.5,0
22,263,913,-1,1,0
22,264,1207,-1,1,0
22,266,1145,1,0,1
22,267,738,1,0.5,1.5
22,269,833,1,0.5,1.5
22,270,1237,1,0,1
22,283,821,1,1,0
22,287,941,1,0,1.5
22,288,737,1,0,1
22,289,959,-1,1.5,0
22,294,639,1,0.5,1.5
22,297,3427,-1,0,1
22,299,623,-1,1.5,0
22,303,1667,1,0,1
22,304,783,1,0,1
22,306,1075,-1,1,0
22,308,1227,-1,0,1
22,309,1923,-1,0.5,1.5
22,312,891,-1,1.5,0.5
22,313,1287,1,0,1
22,317,821,1,0,1
22,325,853,1,0,1.5
22,331,1107,-1,1,0
22,332,649,-1,1,0
22,334,605,-1,1,0
22,336,905,-1,1,0
22,338,961,-1,1.5,0
22,339,1153,-1,1,0
22,343,1371,-1,1,0
22,346,1849,1,0.5,1.5
22,349,907,-1,1.5,0
22,350,809,1,0.5,1.5
22,351,671,-1,1.5,0.5
22,353,1773,1,1.5,0.5
22,354,581,-1,1.5,0
22,357,727,1,0,1.5
22,358,765,1,0,1.5
22,359,715,1,0,1
22,361,1783,1,1.5,0.5
22,365,831,1,0,1
22,368,965,-1,1,0
22,370,859,1,0,1
22,373,2263,-1,1.5,0
22,374,589,1,0,1.5
22,375,951,-1,1,0
22,378,1097,-1,1,0
22,382,816,1,0,1
22,388,971,1,0,1
22,389,1383,-1,1,0
22,390,857,1,0,1.5
22,391,907,-1,1.5,0.5
22,397,803,-1,1.5,0.5
22,401,1013,1,0,1
22,404,1201,1,1,0
22,406,1057,-1,1.5,0.5
22,410,1525,1,0,1
22,414,1029,-1,1,0
22,419,971,1,0.5,1.5
22,420,641,1,0,1
22,421,801,-1,1,0
22,422,755,-1,1,0
22,425,599,-1,1,0
22,427,657,-1,1.5,0
22,428,2525,1,1,0
22,432,767,-1,0,1
22,434,1055,1,0.5,1.5
22,436,661,-1,1.5,0
22,439,631,-1,1,0
22,441,821,-1,1.5,0
22,443,1041,1,0,1
22,444,1191,-1,1,0
22,449,771,1,0.5,1.5
22,451,1251,-1,1.5,0.5
22,455,873,-1,1.5,0.5
22,457,711,-1,0.5,1.5
22,458,641,1,1.5,0
22,463,599,-1,1.5,0.5
22,464,559,-1,1.5,0
22,469,877,1,0,1.5
22,471,747,1,0,1.5
22,481,1345,1,0,1.5
22,484,1587,-1,0,1
22,485,1382,1,0,1
22,486,815,1,0,1
22,490,611,-1,1.5,0.5
22,491,725,1,0.5,1.5
22,495,909,1,0,1
22,500,881,1,0,1.5
22,502,1315,-1,1,0
22,504,873,1,0.5,1.5
22,505,877,-1,1,0
22,510,713,-1,1,0
22,518,582,-1,0.5,1.5
22,519,4658,-1,1.5,0
22,523,1202,1,0,1
22,525,1082,1,0,1
22,528,1310,1,0,1.5
22,530,896,1,0,1
22,531,664,-1,1,0
22,537,898,-1,1.5,0
22,541,716,-1,1.5,0.5
22,543,1106,1,0,1.5
22,544,1114,1,0,1
22,547,686,-1,1.5,0
22,549,1026,1,0,1
22,550,974,1,0.5,1.5
22,552,964,1,0.5,1.5
22,555,2060,-1,1,0
22,556,984,-1,1,0
22,557,834,1,0,1.5
22,558,2300,1,1,0
22,559,1352,-1,1,0
22,560,3278,1,0.5,1.5
22,561,1008,-1,0,1
22,563,622,-1,1,0
22,566,806,1,0,1.5
22,570,1010,1,0,1
22,576,864,1,0,1
22,577,842,1,0,1
22,578,660,-1,1,0
22,580,572,-1,1,0
22,581,1372,-1,1.5,0
22,585,1984,1,0.5,1.5
22,586,806,1,0,1
22,591,1044,-1,1.5,0
22,598,808,-1,1.5,0.5
22,599,672,1,0.5,1.5
22,601,1042,1,0.5,1.5
22,602,2624,-1,0,1.5
22,603,756,-1,1.5,0.5
22,612,892,1,0,1
22,613,640,-1,1,0
22,616,1040,-1,0,1
22,617,710,-1,1.5,0
22,618,1310,-1,1,0
22,624,794,1,0,1.5
22,625,1518,-1,1,0
22,626,1350,-1,1,0
22,627,1130,-1,1.5,0
22,630,886,1,0,1
22,631,642,-1,1,0
22,635,772,1,0,1.5
22,641,678,-1,1,0
22,643,868,1,0,1
22,645,1414,1,0,1.5
22,648,674,1,0,1
22,649,692,-1,1.5,0
22,650,938,-1,1,0
22,655,966,1,0.5,1.5
22,657,1000,-1,1.5,0.5
22,659,1022,-1,1,0
22,660,1944,-1,1.5,0.5
22,671,2014,-1,1,0
22,674,638,1,0,1
22,677,836,1,0,1
22,680,1158,1,1,0
22,684,858,1,0.5,1.5
22,688,1712,-1,1.5,0.5
22,689,738,1,0,1
22,690,804,-1,1.5,0
22,692,800,1,0,1.5
22,693,754,-1,1.5,0
22,694,720,1,0.5,1.5
22,696,1336,-1,1,0
22,698,1628,1,0,1.5
22,700,922,1,0.5,1.5
22,703,940,1,0,1.5
22,704,876,-1,1.5,0.5
22,707,862,-1,1.5,0.5
22,710,754,-1,0.5,1.5
22,711,1146,-1,1,0
22,717,1094,-1,1.5,0.5
22,718,868,-1,0,1
22,719,1150,1,0,1
22,724,792,1,1,0
22,726,824,1,1,0
22,732,1084,-1,1.5,0.5
22,733,852,-1,1,0
22,736,3298,1,0,1
22,740,1282,-1,1.5,0.5
22,744,568,-1,0,1
22,745,1156,1,0,1
22,747,574,-1,1,0
22,751,652,1,0,1
22,756,824,1,1,0
22,757,862,1,0.5,1.5
23,3,2501,-1,1,0
23,4,4159,1,0.5,1.5
23,5,3416,-1,1.5,0.5
23,7,8104,1,0,1
23,10,1954,1,0,1
23,12,1893,-1,1.5,0
23,15,4100,-1,1.5,0.5
23,16,4560,1,0,1
23,19,2000,1,0,1
23,20,9072,1,0,1.5
23,21,2629,1,0,1
23,22,2336,1,0,1.5
23,28,2123,1,0,1
23,35,8851,1,0,1
23,36,1253,-1,1,0
23,37,875,-1,1,0
23,38,3602,1,0.5,1.5
23,45,9111,-1,0.5,1.5
23,46,10650,-1,1,0
23,48,6390,1,0.5,1.5
23,51,1333,-1,1.5,0.5
23,52,3010,1,0,1
23,53,1759,-1,1,0
23,55,3739,1,0,1
23,56,3788,1,0.5,1.5
23,58,2745,-1,1,0
23,59,5021,1,0.5,1.5
23,60,3022,-1,0,1
23,63,3974,1,0,1
23,65,3919,1,0,1
23,69,1797,1,0,1.5
23,70,1237,1,0,1.5
23,73,1456,-1,1,0
23,78,1925,1,0,1
23,82,1490,1,0,1.5
23,83,1294,-1,1.5,0.5
23,84,1911,1,0,1
23,85,1364,1,0.5,1.5
23,88,1505,-1,1.5,0.5
23,89,3525,1,0.5,1.5
23,90,1409,-1,1,0
23,93,1011,1,0,1
23,101,919,-1,1.5,0
23,106,1409,1,0.5,1.5
23,107,1380,-1,1.5,0.5
23,109,917,-1,1,0
23,111,1353,1,0,1
23,112,4069,1,1,0
23,114,1947,-1,0.5,1.5
23,122,4753,1,0,1
23,126,2591,1,0,1
23,128,1233,1,0,1.5
23,131,3144,1,0,1.5
23,134,1999,-1,1.5,0.5
23,140,1589,-1,1,0
23,147,1063,-1,1,0
23,152,1662,-1,1.5,0
23,153,715,-1,1.5,0.5
23,155,1222,1,0,1.5
23,156,3744,1,0,1
23,157,1274,1,0,1.5
23,167,1827,-1,1,0
23,169,1997,1,0,1.5
23,172,1495,-1,1.5,0.5
23,173,1575,-1,0.5,1.5
23,174,6112,1,0,1.5
23,178,1101,1,0,1
23,186,1339,-1,1,0
23,190,2491,-1,1,0
23,191,1839,1,0,1
23,193,1551,-1,1,0
23,196,2469,1,0.5,1.5
23,199,1631,1,0,1
23,200,1085,-1,1,0
23,214,4639,-1,1.5,0
23,215,1345,1,1.5,0.5
23,221,1233,-1,1.5,0.5
23,226,1857,1,0,1
23,228,1083,-1,0,1
23,230,1103,1,0.5,1.5
23,231,6067,1,1,0
23,233,2721,-1,1,0
23,234,5293,1,0.5,1.5
23,235,1391,-1,1.5,0
23,236,2313,-1,1,0
23,239,2179,1,0,1.5
23,241,1529,-1,1,0
23,244,7053,-1,1,0
23,248,2537,1,0.5,1.5
23,249,1323,-1,1.5,0
23,253,1467,-1,1,0
23,254,1381,1,0,1.5
23,258,1089,-1,1.5,0.5
23,259,819,1,0,1.5
23,260,1211,-1,1.5,0
23,262,1261,-1,1,0
23,267,1365,-1,1.5,0
23,269,3063,-1,1,0
